STATION,NAME,DATE,AWND,FMTM,PGTM,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03,WV20
USW00014765,"PROVIDENCE, RI US",6/17/2004,6.04,1145,1150,76,84,67,170,160,14.1,16.1,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/18/2004,6.93,1702,1706,70,75,64,50,50,15,16.1,1,1,,,,,,1,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/19/2004,9.4,1723,1653,72,82,62,320,300,21.9,30,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/20/2004,9.4,710,710,64,73,55,360,360,21,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/21/2004,10.74,1618,1617,66,79,53,250,250,21.9,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/22/2004,8.72,1150,1125,66,74,58,210,210,17,21,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/23/2004,8.72,1109,1351,72,84,59,310,300,17,21,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/24/2004,7.83,1429,1604,69,82,55,190,210,17.9,21.9,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/25/2004,9.17,1449,1302,69,76,61,160,170,16.1,19.9,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/26/2004,6.93,1816,1817,69,77,60,320,310,17.9,23,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/27/2004,10.29,1207,1603,67,78,56,300,240,21,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/28/2004,6.49,1445,1446,69,81,57,310,300,17,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/29/2004,7.83,918,1006,71,81,60,320,360,16.1,21,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",6/30/2004,7.83,1102,1102,71,83,58,280,280,17.9,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/1/2004,8.28,1433,1300,72,86,58,200,220,21,25.1,1,,,,,,,1,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/2/2004,6.93,346,1304,73,83,63,310,220,17.9,21.9,1,,1,,,,,1,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/3/2004,7.83,906,853,73,83,62,10,10,15,17.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/4/2004,6.04,1703,1604,74,86,61,220,200,17,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/5/2004,9.4,1229,1229,67,70,64,170,150,17,21.9,1,1,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/6/2004,7.16,1331,1328,74,81,66,320,320,15,19.9,1,1,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/7/2004,7.16,1636,1633,74,82,65,160,150,17.9,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/8/2004,8.95,1453,1449,71,77,65,150,150,15,17.9,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/9/2004,10.51,1355,1354,73,80,65,320,320,21,25.1,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/10/2004,7.38,1645,1639,73,85,60,310,330,15,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/11/2004,8.5,750,1334,72,81,62,360,50,17,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/12/2004,7.38,2338,2332,67,74,60,170,160,14.1,17,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/13/2004,10.29,2302,2050,64,67,61,20,20,16.1,19.9,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/14/2004,9.84,1215,442,67,70,63,360,10,17,23,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/15/2004,8.95,1607,1606,72,80,63,210,210,21,25.1,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/16/2004,10.51,1408,1204,72,80,63,210,260,23.9,29.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/17/2004,7.83,1518,1250,75,85,64,250,270,16.1,21,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/18/2004,6.26,1803,1830,73,80,65,120,100,14.1,16.1,1,,,,,,,1,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/19/2004,5.59,315,327,73,78,68,50,50,12.1,13,1,,,,,,,,,,,1,1,,1,,,,,,,,1
USW00014765,"PROVIDENCE, RI US",7/20/2004,7.61,1558,1249,77,86,68,210,260,17,21.9,1,,,,,,,1,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/21/2004,4.92,1546,1725,76,85,67,160,200,13,15,1,,,,,,,1,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/22/2004,8.05,1426,1422,73,81,65,160,160,17.9,21.9,1,,,,,,,1,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/23/2004,9.62,1634,1600,76,83,69,200,190,17,21,1,,,,,,,1,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/24/2004,10.51,1804,1800,69,75,63,40,40,17,21.9,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/25/2004,9.84,1402,1422,68,75,60,30,20,17,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/26/2004,7.61,1453,1258,70,80,59,60,60,15,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/27/2004,5.14,1710,1910,67,76,58,160,140,10.1,12.1,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/28/2004,5.14,808,736,64,66,62,50,40,13,15,1,,1,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/29/2004,5.59,1339,1338,73,80,65,160,160,15,16.1,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/30/2004,8.95,1444,1310,73,82,63,150,170,17,21,1,,,,,,,1,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",7/31/2004,14.32,1541,1436,80,86,73,210,200,23,29.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/1/2004,10.29,22,111,77,82,72,220,230,19.9,25.1,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/2/2004,5.59,1532,1531,79,87,71,150,160,14.1,16.1,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/3/2004,6.93,1645,1613,78,85,70,210,220,16.1,17.9,1,,,,,,,1,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/4/2004,6.93,930,1230,76,85,66,10,40,16.1,19.9,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/5/2004,7.61,743,749,66,72,60,30,30,17.9,21.9,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/6/2004,8.72,312,1415,67,74,60,10,360,16.1,17.9,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/7/2004,6.26,1713,1722,64,73,54,290,280,14.1,15,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/8/2004,8.72,1456,1630,66,77,54,300,280,17.9,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/9/2004,8.05,1431,1404,70,82,57,290,280,15,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/10/2004,9.17,1420,1537,72,84,60,200,210,21,25.1,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/11/2004,12.53,1617,1618,75,81,69,200,210,21,25.1,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/12/2004,10.96,2243,2242,74,81,67,180,180,17.9,25.1,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/13/2004,7.61,1405,1404,75,78,71,200,200,17,21,1,1,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/14/2004,5.82,1553,1551,75,82,68,270,280,13,15,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/15/2004,8.72,545,544,69,73,64,40,40,19.9,23,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/16/2004,4.7,1531,1520,65,67,63,70,70,12.1,14.1,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/17/2004,6.26,1910,1902,67,74,60,210,210,10.1,13,,,,,,,,,,,,,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/18/2004,7.61,1412,1411,68,77,58,160,140,17,19.9,1,1,,,,,,1,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/19/2004,8.95,1534,1103,75,80,70,210,210,17.9,21.9,1,,,,,,,1,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/20/2004,8.05,1416,1414,78,87,69,220,210,17.9,23.9,1,1,1,,,,,1,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/21/2004,10.96,1459,1458,71,79,63,260,260,31.1,38.9,1,,1,,,,,1,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/22/2004,6.71,1003,723,66,74,57,70,10,14.1,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/23/2004,7.61,1355,1428,68,80,55,270,260,15,17.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/24/2004,8.05,254,254,67,74,59,10,20,17.9,23,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/25/2004,4.7,1717,1638,64,74,54,190,160,13,15,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/26/2004,6.71,1509,1555,63,74,51,160,170,17,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/27/2004,8.95,1141,1148,72,81,62,250,250,17,21,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/28/2004,8.28,1503,1502,79,88,69,210,200,16.1,17.9,1,,,,,,,1,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/29/2004,8.72,1310,1335,78,87,69,220,220,17.9,23,1,,,,,,,1,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/30/2004,8.5,1458,1536,78,84,72,160,180,17,19.9,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",8/31/2004,7.38,1339,1341,74,82,65,360,360,21,25.1,1,,1,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/1/2004,5.59,1554,1553,72,81,62,310,320,15,17.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/2/2004,7.16,1700,1631,66,75,57,190,190,14.1,17,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/3/2004,7.16,1533,1517,68,79,56,210,220,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/4/2004,8.5,1923,1922,74,84,63,50,60,19.9,25.1,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/5/2004,9.62,1420,1103,62,72,52,90,80,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/6/2004,5.37,1601,1347,61,72,50,190,160,12.1,15,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/7/2004,5.82,937,937,71,80,62,170,170,17,19.9,,,,,,,,,,,,,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/8/2004,6.93,1342,1340,76,79,72,170,170,15,17,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/9/2004,14.54,2104,1937,76,82,70,210,190,25.1,32,1,1,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/10/2004,12.53,1805,1804,70,79,61,360,10,21,25.1,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/11/2004,7.16,934,1050,65,74,55,50,30,15,17,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/12/2004,5.37,1657,1637,63,76,50,170,180,13,15,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/13/2004,6.71,1206,1142,69,79,58,40,30,15,17.9,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/14/2004,7.61,1600,901,62,70,54,170,70,14.1,16.1,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/15/2004,4.7,1550,1504,61,70,51,150,190,12.1,15,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/16/2004,4.25,2123,2121,68,72,63,230,230,10.1,13,1,1,,,,,,,,,,1,1,,1,,,,1,,,,
USW00014765,"PROVIDENCE, RI US",9/17/2004,6.26,1456,1456,73,80,65,220,230,15,17.9,1,,,,,,,1,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/18/2004,14.09,558,1307,63,72,54,20,50,28,31.1,1,,1,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/19/2004,13.87,1547,1643,55,63,47,360,360,23.9,30,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/20/2004,8.05,853,1050,59,69,48,10,360,16.1,17.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/21/2004,5.59,1029,1001,63,72,53,30,40,14.1,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/22/2004,6.26,1446,1510,68,80,56,320,310,15,17.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/23/2004,6.93,812,1111,68,77,58,10,70,16.1,17.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/24/2004,4.7,1534,1606,64,72,55,160,160,14.1,15,1,1,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/25/2004,7.61,1426,1517,63,75,51,230,220,17,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/26/2004,5.82,924,923,67,77,57,30,20,15,17,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/27/2004,4.92,1531,1300,64,75,52,200,170,14.1,17,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/28/2004,7.61,2238,2241,64,66,62,40,50,17,21,1,1,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/29/2004,17.67,1330,1157,56,62,49,10,10,30,38,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",9/30/2004,5.37,1555,1152,58,70,46,180,290,12.1,15,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/1/2004,3.8,1548,822,62,71,53,150,10,8.1,10.1,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/2/2004,5.59,1220,1219,61,68,54,150,150,16.1,19.9,1,1,1,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/3/2004,7.38,849,758,56,65,46,10,10,17.9,21.9,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/4/2004,6.04,1541,1610,56,68,43,230,200,14.1,16.1,1,1,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/5/2004,9.62,752,751,49,58,40,360,10,21,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/6/2004,5.14,1634,1446,49,62,35,210,250,13,17,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/7/2004,2.91,1445,1437,57,70,43,160,170,13,15,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/8/2004,5.59,1252,1252,59,72,45,160,160,16.1,17,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/9/2004,8.72,1115,1058,63,72,54,200,230,17.9,23,1,1,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/10/2004,8.05,2116,2104,60,66,54,360,360,19.9,25.1,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/11/2004,12.97,917,915,56,64,48,360,20,23,29.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/12/2004,11.86,940,1309,57,65,48,320,290,23,30,,,,,,,,,,,,,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/13/2004,5.37,1358,1121,57,69,45,170,360,13,15,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/14/2004,6.93,1720,1720,52,59,44,30,30,16.1,19.9,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/15/2004,5.82,3,3,59,62,55,10,10,14.1,16.1,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/16/2004,10.51,1928,1401,56,62,50,260,220,25.1,31.1,1,,1,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/17/2004,11.63,1037,1036,49,56,42,250,250,25.1,31.1,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/18/2004,7.83,1154,1015,50,59,40,320,310,16.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/19/2004,9.4,1546,2048,48,50,45,40,60,16.1,19.9,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/20/2004,12.3,1412,853,51,57,45,50,50,21,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/21/2004,11.63,1520,1522,48,54,42,30,40,19.9,23,,,,,,,,,,,,,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/22/2004,13.2,1529,1544,49,52,45,20,20,19.9,23.9,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/23/2004,14.99,1558,1558,47,51,42,60,60,23,29.1,,,,,,,,,,,,,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/24/2004,12.53,1235,1234,49,52,46,40,30,21,23.9,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/25/2004,9.17,911,938,48,52,44,20,10,15,17,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/26/2004,7.38,1257,1256,48,57,38,360,360,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/27/2004,8.95,1455,1217,52,60,43,10,10,16.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/28/2004,7.83,918,922,45,54,35,20,10,17.9,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/29/2004,5.14,1302,1219,47,58,35,250,230,16.1,19.9,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/30/2004,7.83,1926,2353,53,60,46,210,230,17,21.9,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",10/31/2004,9.17,1225,1002,64,73,54,300,260,19.9,25.9,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/1/2004,11.41,956,828,51,59,42,300,330,23,31.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/2/2004,6.49,1905,1904,47,57,36,190,180,14.1,17,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/3/2004,11.63,1103,802,48,58,38,330,330,25.1,36.9,,,,,,,,,,,,,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/4/2004,7.61,2137,2147,42,53,30,150,140,19.9,25.1,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/5/2004,16.11,1305,1141,49,54,44,290,290,38,47,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/6/2004,11.41,1447,1443,48,57,39,240,250,25.1,30,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/7/2004,9.4,1240,1520,51,65,37,230,200,25.1,29.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/8/2004,12.97,500,454,46,57,34,330,310,21.9,29.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/9/2004,9.17,1234,1233,35,44,27,20,10,17.9,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/10/2004,6.04,1514,1514,32,40,24,160,160,15,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/11/2004,8.28,1140,1045,44,57,30,240,250,21,29.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/12/2004,12.75,1059,944,39,45,33,40,50,17.9,23,1,,,1,,,,,,,,1,,,1,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",11/13/2004,14.99,1445,1457,35,40,29,360,10,23,30,1,,,1,,,,,,,,1,,,,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",11/14/2004,8.05,1000,1035,35,46,24,340,360,17,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/15/2004,7.38,821,817,46,55,37,320,320,16.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/16/2004,3.58,1359,316,40,49,30,60,350,8.9,12.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/17/2004,2.24,1318,1317,40,53,27,20,10,12.1,14.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/18/2004,3.8,1609,1608,49,59,39,210,210,12.1,13,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/19/2004,6.71,1304,1303,54,64,43,320,320,17,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/20/2004,4.7,2337,2233,42,49,35,110,110,8.9,12.1,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/21/2004,3.36,204,204,44,46,42,130,140,8.9,10.1,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/22/2004,4.03,1732,1732,46,53,39,360,350,8.9,12.1,1,,,,,,,,,,,1,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/23/2004,3.58,1509,1505,41,52,30,170,160,12.1,14.1,1,,,,,,,,,,,1,,,,,,,1,,,,
USW00014765,"PROVIDENCE, RI US",11/24/2004,6.71,2343,2347,48,59,37,200,210,21.9,25.9,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/25/2004,15.66,1744,1745,50,62,37,280,300,30,34.9,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/26/2004,10.29,218,217,35,42,27,300,300,23,29.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/27/2004,7.16,1305,1332,38,50,25,170,170,17.9,21,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/28/2004,12.75,1429,1313,49,57,41,140,120,25.1,34.9,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/29/2004,8.05,230,108,44,51,36,330,320,25.1,33.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",11/30/2004,4.47,1520,1505,42,49,34,140,160,10.1,13,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/1/2004,18.79,1413,1309,50,58,42,280,200,36,45,1,,,,,,,,,,,1,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/2/2004,8.5,2352,2352,39,49,29,300,300,21,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/3/2004,6.71,1310,1310,37,47,27,280,270,21,28,1,,,1,,,,,,,,1,,,1,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",12/4/2004,6.49,2022,1144,34,40,27,250,230,13,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/5/2004,11.41,1403,1450,42,53,31,300,290,21.9,28,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/6/2004,8.95,1530,1611,29,33,24,50,60,15,16.1,1,,,,,1,,,,,,1,1,1,1,,1,,,,,,
USW00014765,"PROVIDENCE, RI US",12/7/2004,8.72,1508,1350,39,45,32,70,70,13,15,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/8/2004,10.96,1420,1419,48,57,39,300,300,31.1,38.9,1,,,,,,,,,,,1,1,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/9/2004,4.92,1033,935,38,44,31,50,10,12.1,14.1,,,,,,,,,,,,,,,1,,,,,,,,
USW00014765,"PROVIDENCE, RI US",12/10/2004,10.29,1646,1157,43,46,40,50,60,16.1,21,1,,,,,,,,,,,1,1,,1,,,,,,,,
